ID,TRIAL_INDEX,con,pic_percent,TransformedDwellPic,Q,acc,List
P116,29,1,0.10065079130306168,0.3228336433072731,Q41,1,List4
P116,30,1,0.14116698037106748,0.3851756742318384,Q42,0,List4
P116,31,1,0.07173844037667972,0.2711507573419594,Q43,1,List4
P116,32,1,0.2443961418285559,0.517103457283916,Q45,1,List4
P116,32,1,0.2443961418285559,0.517103457283916,Q44,1,List4
P116,33,1,0.21008270972823948,0.47613534283182235,Q47,1,List4
P116,33,1,0.21008270972823948,0.47613534283182235,Q46,1,List4
P116,34,1,0.3340184994861254,0.6162062507475237,Q48,1,List4
P116,35,1,0.2678011643528885,0.5439209763382081,Q49,1,List4
P116,35,1,0.2678011643528885,0.5439209763382081,Q50,0,List4
P116,36,1,0.29919053549190533,0.5787562010180853,Q51,1,List4
P116,37,1,0.27787372865093074,0.5552282730358731,Q52,1,List4
P116,38,1,0.1676152532726238,0.4218055537432508,Q53,0,List4
P116,39,1,0.2942922374429224,0.5733948784574254,Q54,1,List4
P116,40,1,0.0654677862822323,0.25874417768908514,Q55,1,List4
P116,41,1,0.2531058617672791,0.5271777511292101,Q56,1,List4
P116,41,1,0.2531058617672791,0.5271777511292101,Q58,1,List4
P116,41,1,0.2531058617672791,0.5271777511292101,Q57,1,List4
P116,42,1,0.09581320450885668,0.3147061654087649,Q59,0,List4
P116,42,1,0.09581320450885668,0.3147061654087649,Q60,1,List4
P116,43,0,0.08313131910364809,0.29247711263364895,Q61,1,List4
P116,44,0,0.09466471527408196,0.3127499146534237,Q63,1,List4
P116,44,0,0.09466471527408196,0.3127499146534237,Q62,1,List4
P116,45,0,0.11836475994295674,0.35121809682562566,Q64,1,List4
P116,46,0,0.1705180767797242,0.4256779712566524,Q65,1,List4
P116,47,0,0.05987107171635778,0.2471954835033566,Q66,0,List4
P116,48,0,0.03221785406079202,0.1804713883273465,Q68,1,List4
P116,48,0,0.03221785406079202,0.1804713883273465,Q67,0,List4
P116,49,0,0.05167405595474698,0.2293240091972731,Q69,1,List4
P116,50,0,0.17548792590142243,0.4322476563364879,Q70,1,List4
P116,50,0,0.17548792590142243,0.4322476563364879,Q71,1,List4
P116,51,0,0.12901278051725873,0.36739285315402875,Q74,0,List4
P116,51,0,0.12901278051725873,0.36739285315402875,Q72,1,List4
P116,51,0,0.12901278051725873,0.36739285315402875,Q73,0,List4
P116,52,0,0.09163199260286639,0.307532437676465,Q75,0,List4
P116,53,0,0.028826920814213435,0.17061142154563338,Q76,1,List4
P116,54,0,0.08464533604198408,0.2952078501056193,Q77,1,List4
P116,54,0,0.08464533604198408,0.2952078501056193,Q78,0,List4
P116,55,0,0.11317190451657222,0.34310243930993684,Q79,1,List4
P116,56,0,0.08885570281874183,0.30268764028495787,Q80,1,List4
P116,57,0,0.1298298676748582,0.36860996911094585,Q81,1,List4
P116,57,0,0.1298298676748582,0.36860996911094585,Q82,1,List4
P116,58,0,0.07598142676234698,0.27926301160993827,Q83,0,List4
P116,59,0,0.23868312757201646,0.5104295308506895,Q84,1,List4
P116,60,0,0.04326728669632026,0.2095378703951184,Q85,0,List4
P116,61,0,0.04878048780487805,0.2226992869957371,Q86,0,List4
P116,62,0,0.245538284398388,0.5184313215969177,Q88,1,List4
P116,62,0,0.245538284398388,0.5184313215969177,Q87,1,List4
P116,63,0,0.1306550850524792,0.3698358928424796,Q90,1,List4
P116,63,0,0.1306550850524792,0.3698358928424796,Q89,1,List4
P117,1,0,0.004496980598740845,0.06710989314457999,Q2,0,List5
P117,1,0,0.004496980598740845,0.06710989314457999,Q1,1,List5
P117,10,0,0.07510055304172951,0.27759633918641874,Q16,1,List5
P117,11,0,0.05333333333333334,0.233043798989416,Q17,1,List5
P117,12,0,0.042272608808965335,0.20707986924294594,Q18,1,List5
P117,13,0,0.062237435817644314,0.2521373721142722,Q20,1,List5
P117,13,0,0.062237435817644314,0.2521373721142722,Q19,1,List5
P117,14,0,0.06222041480276535,0.25210214225650585,Q22,1,List5
P117,14,0,0.06222041480276535,0.25210214225650585,Q21,1,List5
P117,15,0,0.0163512218495448,0.12822296255136664,Q23,1,List5
P117,16,0,0.19292684442786998,0.45474627055153405,Q24,1,List5
P117,17,0,0.06986926492353232,0.2675070208520476,Q25,1,List5
P117,18,0,0.09665809768637532,0.3161386078959184,Q27,1,List5
P117,18,0,0.09665809768637532,0.3161386078959184,Q26,1,List5
P117,19,0,0.03878205128205128,0.1982272335324246,Q28,1,List5
P117,2,0,0.05682002486889766,0.24068662295818816,Q4,1,List5
P117,2,0,0.05682002486889766,0.24068662295818816,Q3,1,List5
P117,20,0,0.07446276861569215,0.27638399709014627,Q29,1,List5
P117,21,0,0.07092638544251448,0.269573206038761,Q30,1,List5
P117,3,0,0.1681240719353242,0.42248624686621206,Q5,0,List5
P117,3,0,0.1681240719353242,0.42248624686621206,Q6,0,List5
P117,4,0,0.15730002973535534,0.4078217634108558,Q7,1,List5
P117,43,1,0.009436834094368341,0.09729680889643504,Q61,1,List5
P117,44,1,0.1538383889365568,0.4030463137071439,Q62,0,List5
P117,44,1,0.1538383889365568,0.4030463137071439,Q63,1,List5
P117,45,1,0.0643639793919164,0.25650408472312547,Q64,1,List5
P117,46,1,0.10583027063147343,0.3313455137733072,Q65,1,List5
P117,47,1,0.08771929824561403,0.3006848912268313,Q66,0,List5
P117,48,1,0.023071646816736298,0.15248375870179814,Q68,1,List5
P117,48,1,0.023071646816736298,0.15248375870179814,Q67,0,List5
P117,49,1,0.07273908101964605,0.27308338135835725,Q69,1,List5
P117,5,0,0.023009138381201045,0.15227544132859375,Q9,0,List5
P117,5,0,0.023009138381201045,0.15227544132859375,Q8,0,List5
P117,50,1,0.19545622916409433,0.4579433682114052,Q71,1,List5
P117,50,1,0.19545622916409433,0.4579433682114052,Q70,1,List5
P117,51,1,0.09563872564181874,0.31440964951848865,Q74,1,List5
P117,51,1,0.09563872564181874,0.31440964951848865,Q72,0,List5
P117,51,1,0.09563872564181874,0.31440964951848865,Q73,1,List5
P117,52,1,0.08260156890293877,0.29151630594689704,Q75,1,List5
P117,53,1,0.019727891156462583,0.14092197688344169,Q76,1,List5
P117,54,1,0.1734313725490196,0.4295381196271894,Q78,1,List5
P117,54,1,0.1734313725490196,0.4295381196271894,Q77,0,List5
P117,55,1,0.12124645892351275,0.3556551846809974,Q79,1,List5
P117,56,1,0.18635227643159838,0.44636039714004555,Q80,1,List5
P117,57,1,0.1685351821802626,0.4230356264061756,Q82,1,List5
P117,57,1,0.1685351821802626,0.4230356264061756,Q81,1,List5
P117,58,1,0.1398941496209412,0.3833444519231836,Q83,0,List5
P117,59,1,0.08685189236490921,0.2991483122317031,Q84,1,List5
P117,6,0,0.06616918019099306,0.26015848537221087,Q10,0,List5
P117,60,1,0.028967588095027818,0.17103127963985323,Q85,0,List5
P117,61,1,0.02970456005138086,0.17321498442491015,Q86,0,List5
P117,62,1,0.09618435965243673,0.31533611864190286,Q87,1,List5
P117,62,1,0.09618435965243673,0.31533611864190286,Q88,1,List5
P117,63,1,0.30582080876857926,0.5859734251603189,Q89,1,List5
P117,63,1,0.30582080876857926,0.5859734251603189,Q90,1,List5
P117,7,0,0.037046837787774546,0.1936842469462769,Q11,1,List5
P117,8,0,0.060410508347558185,0.24832996005361413,Q12,1,List5
P117,8,0,0.060410508347558185,0.24832996005361413,Q13,1,List5
P117,9,0,0.017506490048592158,0.13270122012063293,Q14,1,List5
P117,9,0,0.017506490048592158,0.13270122012063293,Q15,0,List5
P118,1,1,0.25227174383383816,0.526218010565591,Q2,0,List6
P118,1,1,0.25227174383383816,0.526218010565591,Q1,0,List6
P118,10,1,0.14787738873925868,0.3947184369352005,Q16,1,List6
P118,11,1,0.08229823978744603,0.2909648963673868,Q17,1,List6
P118,12,1,0.13859803373031732,0.38147254646551854,Q18,1,List6
P118,13,1,0.2691039032435404,0.5453908251247951,Q20,1,List6
P118,13,1,0.2691039032435404,0.5453908251247951,Q19,0,List6
P118,14,1,0.19078523921905172,0.45202683461577153,Q22,0,List6
P118,14,1,0.19078523921905172,0.45202683461577153,Q21,1,List6
P118,15,1,0.11999665747472216,0.35373646290349015,Q23,1,List6
P118,16,1,0.21692352428031406,0.48448252032050465,Q24,0,List6
P118,17,1,0.3628946434905995,0.6465137335257349,Q25,1,List6
P118,18,1,0.19409217445097432,0.45622119101187475,Q26,0,List6
P118,18,1,0.19409217445097432,0.45622119101187475,Q27,1,List6
P118,19,1,0.3264838169150719,0.6081956836085876,Q28,1,List6
P118,2,1,0.08836235109307501,0.3018196083398163,Q3,1,List6
P118,2,1,0.08836235109307501,0.3018196083398163,Q4,1,List6
P118,20,1,0.3978542691104157,0.6825282387114868,Q29,0,List6
P118,21,1,0.11643111874257034,0.3482145347609924,Q30,0,List6
P118,22,0,0.2265631813028691,0.49608545172106394,Q31,0,List6
P118,22,0,0.2265631813028691,0.49608545172106394,Q32,1,List6
P118,23,0,0.14713311442283405,0.39366900625809176,Q33,1,List6
P118,23,0,0.14713311442283405,0.39366900625809176,Q34,1,List6
P118,24,0,0.30878000657678395,0.5891803671255532,Q35,1,List6
P118,25,0,0.08092197993532875,0.2884513402917634,Q36,1,List6
P118,26,0,0.18767833226576602,0.44806080329972026,Q38,0,List6
P118,26,0,0.18767833226576602,0.44806080329972026,Q37,1,List6
P118,27,0,0.07847549909255898,0.28393451558992533,Q39,1,List6
P118,29,0,0.3281273924360741,0.6099470392887281,Q41,1,List6
P118,3,1,0.11495711006403286,0.34591036112780665,Q5,1,List6
P118,3,1,0.11495711006403286,0.34591036112780665,Q6,0,List6
P118,30,0,0.30685336335491137,0.5870934022448371,Q42,1,List6
P118,31,0,0.3329801885792987,0.6151050924431292,Q43,1,List6
P118,32,0,0.18781074578989576,0.44823034337748796,Q45,0,List6
P118,32,0,0.18781074578989576,0.44823034337748796,Q44,1,List6
P118,33,0,0.3338881953114163,0.6160681064028078,Q46,0,List6
P118,33,0,0.3338881953114163,0.6160681064028078,Q47,0,List6
P118,34,0,0.20548989706443005,0.4704752307448078,Q48,1,List6
P118,35,0,0.29026324864927006,0.568965537899718,Q49,1,List6
P118,35,0,0.29026324864927006,0.568965537899718,Q50,1,List6
P118,36,0,0.24391036050665801,0.5165380482621688,Q51,1,List6
P118,37,0,0.4068430530544397,0.6916936618849537,Q52,1,List6
P118,38,0,0.20754480511342274,0.4730133767968961,Q53,1,List6
P118,39,0,0.18484090096532,0.44441665613922804,Q54,1,List6
P118,4,1,0.11567746973838344,0.34703802302564185,Q7,0,List6
P118,40,0,0.3813255174063883,0.6655802037904762,Q55,1,List6
P118,41,0,0.24486540378863408,0.5176492782468409,Q58,0,List6
P118,41,0,0.24486540378863408,0.5176492782468409,Q56,0,List6
P118,41,0,0.24486540378863408,0.5176492782468409,Q57,0,List6
P118,42,0,0.12071207933669321,0.35483584295457604,Q59,0,List6
P118,42,0,0.12071207933669321,0.35483584295457604,Q60,0,List6
P118,5,1,0.09524089998822005,0.3137326638309121,Q8,0,List6
P118,5,1,0.09524089998822005,0.3137326638309121,Q9,0,List6
P118,6,1,0.1849447600024967,0.44455042249889165,Q10,0,List6
P118,7,1,0.2458559872695929,0.518800314691666,Q11,0,List6
P118,8,1,0.15343994049832652,0.4024938376411779,Q13,0,List6
P118,8,1,0.15343994049832652,0.4024938376411779,Q12,1,List6
P118,9,1,0.1531322505800464,0.4020668025209315,Q14,1,List6
P118,9,1,0.1531322505800464,0.4020668025209315,Q15,0,List6
P119,22,0,0.139859437751004,0.383294414510181,Q31,1,List1
P119,22,0,0.139859437751004,0.383294414510181,Q32,1,List1
P119,23,0,0.18090662210152497,0.4393277958703171,Q33,1,List1
P119,23,0,0.18090662210152497,0.4393277958703171,Q34,1,List1
P119,24,0,0.13782971619365608,0.38035944292191237,Q35,1,List1
P119,25,0,0.2677298311444653,0.5438404274851472,Q36,1,List1
P119,26,0,0.03526344676180022,0.18890719212355425,Q38,1,List1
P119,26,0,0.03526344676180022,0.18890719212355425,Q37,1,List1
P119,27,0,0.31267459906880496,0.5933881052757055,Q39,1,List1
P119,29,0,0.18942486085343227,0.4502933532676726,Q41,1,List1
P119,30,0,0.04700074389666599,0.21853177315992683,Q42,1,List1
P119,31,0,0.2784640171858217,0.5558869346263009,Q43,1,List1
P119,32,0,0.1259050683829445,0.3627333439088913,Q44,1,List1
P119,32,0,0.1259050683829445,0.3627333439088913,Q45,1,List1
P119,33,0,0.10558175547265433,0.3309413727306437,Q47,1,List1
P119,33,0,0.10558175547265433,0.3309413727306437,Q46,1,List1
P119,34,0,0.08100374202069117,0.2886012095379966,Q48,1,List1
P119,35,0,0.41816192560175053,0.7031902069333607,Q50,1,List1
P119,35,0,0.41816192560175053,0.7031902069333607,Q49,1,List1
P119,36,0,0.2267735233006827,0.4963366505865631,Q51,1,List1
P119,37,0,0.29178990311065783,0.5706460041200173,Q52,1,List1
P119,38,0,0.30640495867768597,0.5866071622805962,Q53,1,List1
P119,39,0,0.3318070818070818,0.6138599440361467,Q54,1,List1
P119,40,0,0.13479359730412804,0.37593508815641324,Q55,1,List1
P119,41,0,0.10480887792848335,0.3296818121750478,Q57,1,List1
P119,41,0,0.10480887792848335,0.3296818121750478,Q56,1,List1
P119,41,0,0.10480887792848335,0.3296818121750478,Q58,1,List1
P119,42,0,0.10647130647130647,0.3323860543854329,Q60,1,List1
P119,42,0,0.10647130647130647,0.3323860543854329,Q59,1,List1
P119,43,1,0.05917887906924712,0.24573271531996857,Q61,1,List1
P119,44,1,0.1080926834836206,0.3350056626058967,Q62,0,List1
P119,44,1,0.1080926834836206,0.3350056626058967,Q63,1,List1
P119,45,1,0.31861769495205355,0.5997817204406769,Q64,1,List1
P119,46,1,0.4016650342801175,0.6864179856929618,Q65,1,List1
P119,47,1,0.13503933604218898,0.37629473989770795,Q66,0,List1
P119,48,1,0.10319201642012882,0.32703346816648204,Q68,1,List1
P119,48,1,0.10319201642012882,0.32703346816648204,Q67,1,List1
P119,49,1,0.311362792424805,0.5919724372592028,Q69,1,List1
P119,50,1,0.10585173723449148,0.33138040361342896,Q71,1,List1
P119,50,1,0.10585173723449148,0.33138040361342896,Q70,1,List1
P119,51,1,0.10233015160022459,0.3256142745044533,Q74,1,List1
P119,51,1,0.10233015160022459,0.3256142745044533,Q73,0,List1
P119,51,1,0.10233015160022459,0.3256142745044533,Q72,1,List1
P119,52,1,0.09538052509139248,0.3139704096874291,Q75,1,List1
P119,53,1,0.12676192315118748,0.3640229162204558,Q76,1,List1
P119,54,1,0.07305012362328613,0.2736816247064098,Q78,1,List1
P119,54,1,0.07305012362328613,0.2736816247064098,Q77,1,List1
P119,55,1,0.1151366566784709,0.3461917129258116,Q79,1,List1
P119,56,1,0.289288408348001,0.5678911160926459,Q80,1,List1
P119,57,1,0.18763361289261635,0.44800353496947787,Q82,1,List1
P119,57,1,0.18763361289261635,0.44800353496947787,Q81,1,List1
P119,58,1,0.23480447411774907,0.5058672738649439,Q83,1,List1
P119,59,1,0.17962532141545243,0.4376612075937633,Q84,1,List1
P119,60,1,0.11357281135728113,0.3437346901367211,Q85,1,List1
P119,61,1,0.11833084947839047,0.35116560701630484,Q86,1,List1
P119,62,1,0.28506070737286643,0.5632190140595893,Q87,1,List1
P119,62,1,0.28506070737286643,0.5632190140595893,Q88,1,List1
P119,63,1,0.20430208529024985,0.4690038016607597,Q90,1,List1
P119,63,1,0.20430208529024985,0.4690038016607597,Q89,1,List1
P120,1,0,0.12096094408541726,0.35521761096093135,Q1,0,List2
P120,1,0,0.12096094408541726,0.35521761096093135,Q2,0,List2
P120,10,0,0.17822993957010633,0.43584094353854935,Q16,1,List2
P120,11,0,0.12224964013983138,0.3571891293077571,Q17,1,List2
P120,12,0,0.18344171600504708,0.44261171620608913,Q18,0,List2
P120,13,0,0.30049261083743845,0.5801770969336835,Q19,1,List2
P120,13,0,0.30049261083743845,0.5801770969336835,Q20,1,List2
P120,14,0,0.14257182362882162,0.38718883303003987,Q22,0,List2
P120,14,0,0.14257182362882162,0.38718883303003987,Q21,1,List2
P120,15,0,0.14281820659580266,0.387541048678196,Q23,0,List2
P120,16,0,0.22927868519833622,0.499322127170447,Q24,0,List2
P120,17,0,0.11358545262880484,0.34375461023632853,Q25,1,List2
P120,18,0,0.20097214432604224,0.46486168511630765,Q27,0,List2
P120,18,0,0.20097214432604224,0.46486168511630765,Q26,1,List2
P120,19,0,0.12877294099802822,0.36703497056154877,Q28,1,List2
P120,2,0,0.09267226179561323,0.3093307211342804,Q4,0,List2
P120,2,0,0.09267226179561323,0.3093307211342804,Q3,1,List2
P120,20,0,0.18214632791892268,0.44093591015186295,Q29,0,List2
P120,21,0,0.12158207207960532,0.35616897053794144,Q30,0,List2
P120,22,1,0.1860117812992616,0.44592302769904624,Q31,1,List2
P120,22,1,0.1860117812992616,0.44592302769904624,Q32,1,List2
P120,23,1,0.2076209086468002,0.4731071982496309,Q34,0,List2
P120,23,1,0.2076209086468002,0.4731071982496309,Q33,0,List2
P120,24,1,0.08911014312383322,0.3031344673014897,Q35,1,List2
P120,25,1,0.17955801104972377,0.4375735289477038,Q36,0,List2
P120,26,1,0.05107173256983673,0.22795978185037036,Q37,1,List2
P120,26,1,0.05107173256983673,0.22795978185037036,Q38,0,List2
P120,27,1,0.09775481819988079,0.3179896905603826,Q39,0,List2
P120,29,1,0.129752250576594,0.3684944927065951,Q41,1,List2
P120,3,0,0.1129908289555694,0.3428165535904077,Q6,0,List2
P120,3,0,0.1129908289555694,0.3428165535904077,Q5,0,List2
P120,30,1,0.1620675730246332,0.4143294084052,Q42,0,List2
P120,31,1,0.19437665782493369,0.4565807411595079,Q43,0,List2
P120,32,1,0.1458029439066437,0.39178797059143255,Q45,1,List2
P120,32,1,0.1458029439066437,0.39178797059143255,Q44,1,List2
P120,33,1,0.16207904044287252,0.41434496723383263,Q47,0,List2
P120,33,1,0.16207904044287252,0.41434496723383263,Q46,1,List2
P120,34,1,0.0782002324423045,0.28342230090983594,Q48,1,List2
P120,35,1,0.15289301913928532,0.4017345363109887,Q49,1,List2
P120,35,1,0.15289301913928532,0.4017345363109887,Q50,1,List2
P120,36,1,0.17253660466956866,0.42835529378110576,Q51,1,List2
P120,37,1,0.1732855482371174,0.42934551406911137,Q52,1,List2
P120,38,1,0.20212306895658927,0.46629619633426705,Q53,1,List2
P120,39,1,0.235052754982415,0.5061600895446843,Q54,1,List2
P120,4,0,0.20501860207393335,0.46989178200522935,Q7,0,List2
P120,40,1,0.13695908154253753,0.37909495174831054,Q55,0,List2
P120,41,1,0.1520046388336647,0.4004988041875017,Q56,1,List2
P120,41,1,0.1520046388336647,0.4004988041875017,Q57,0,List2
P120,41,1,0.1520046388336647,0.4004988041875017,Q58,1,List2
P120,42,1,0.11391242937853108,0.3442695244930856,Q59,1,List2
P120,42,1,0.11391242937853108,0.3442695244930856,Q60,1,List2
P120,5,0,0.026118245548731312,0.1623233032260686,Q9,0,List2
P120,5,0,0.026118245548731312,0.1623233032260686,Q8,0,List2
P120,6,0,0.22400807516111498,0.49302741317621884,Q10,0,List2
P120,7,0,0.20508404519151283,0.4699728282975811,Q11,1,List2
P120,8,0,0.16307460437076113,0.4156940475794065,Q13,1,List2
P120,8,0,0.16307460437076113,0.4156940475794065,Q12,1,List2
P120,9,0,0.18073402976795785,0.4391035738257033,Q14,1,List2
P120,9,0,0.18073402976795785,0.4391035738257033,Q15,0,List2
P121,1,1,0.3021058114443039,0.5819350776889303,Q1,0,List3
P121,1,1,0.3021058114443039,0.5819350776889303,Q2,1,List3
P121,10,1,0.13256129908779193,0.3726552167341176,Q16,0,List3
P121,11,1,0.2274108322324967,0.49709724856321086,Q17,1,List3
P121,12,1,0.1506585762912535,0.39862077478614566,Q18,1,List3
P121,13,1,0.248069228621941,0.5213664282843119,Q20,0,List3
P121,13,1,0.248069228621941,0.5213664282843119,Q19,1,List3
P121,14,1,0.21569901069251524,0.4829954803966194,Q21,1,List3
P121,14,1,0.21569901069251524,0.4829954803966194,Q22,0,List3
P121,15,1,0.14212058212058212,0.3865431041347121,Q23,1,List3
P121,16,1,0.3790744084386582,0.663261554048105,Q24,0,List3
P121,17,1,0.3798359778926725,0.6640462704866451,Q25,1,List3
P121,18,1,0.3056943875460877,0.5858362277874556,Q27,0,List3
P121,18,1,0.3056943875460877,0.5858362277874556,Q26,0,List3
P121,19,1,0.14657386693180877,0.3928790186431902,Q28,1,List3
P121,2,1,0.18450350730420234,0.4439819056559224,Q3,1,List3
P121,2,1,0.18450350730420234,0.4439819056559224,Q4,1,List3
P121,20,1,0.34556962025316457,0.6284006660642352,Q29,0,List3
P121,21,1,0.1431501230516817,0.38801513831398293,Q30,1,List3
P121,3,1,0.1929887965305385,0.45482476641071184,Q6,0,List3
P121,3,1,0.1929887965305385,0.45482476641071184,Q5,1,List3
P121,4,1,0.23902302600913583,0.5108281145451854,Q7,0,List3
P121,43,0,0.12301904001824193,0.3583619354918325,Q61,1,List3
P121,44,0,0.21675273605912732,0.4842752990495868,Q63,0,List3
P121,44,0,0.21675273605912732,0.4842752990495868,Q62,0,List3
P121,45,0,0.16784326602090516,0.42211068902601434,Q64,1,List3
P121,46,0,0.09670017482517483,0.31620979950449174,Q65,1,List3
P121,47,0,0.09561552494181293,0.3143702031725149,Q66,0,List3
P121,48,0,0.07402325885273749,0.27554576807703896,Q68,0,List3
P121,48,0,0.07402325885273749,0.27554576807703896,Q67,0,List3
P121,49,0,0.1335930339138405,0.37417400366943876,Q69,1,List3
P121,5,1,0.12541686517389233,0.3619969152321513,Q9,0,List3
P121,5,1,0.12541686517389233,0.3619969152321513,Q8,0,List3
P121,50,0,0.08538934808277919,0.29654165024769985,Q70,1,List3
P121,50,0,0.08538934808277919,0.29654165024769985,Q71,0,List3
P121,51,0,0.1307441446783279,0.36996800074170466,Q74,0,List3
P121,51,0,0.1307441446783279,0.36996800074170466,Q73,0,List3
P121,51,0,0.1307441446783279,0.36996800074170466,Q72,1,List3
P121,52,0,0.12147208121827412,0.3560006543439887,Q75,0,List3
P121,53,0,0.09589600490029265,0.31484679501996854,Q76,1,List3
P121,54,0,0.29627037296270375,0.5755630853429384,Q77,0,List3
P121,54,0,0.29627037296270375,0.5755630853429384,Q78,0,List3
P121,55,0,0.07217165149544863,0.2719889713882642,Q79,1,List3
P121,56,0,0.20726172465960666,0.47266427990976956,Q80,1,List3
P121,57,0,0.1676586534745304,0.42186364629851886,Q81,0,List3
P121,57,0,0.1676586534745304,0.42186364629851886,Q82,0,List3
P121,58,0,0.061357277636801356,0.25030969235293543,Q83,0,List3
P121,59,0,0.22105138527113427,0.48947321205452543,Q84,0,List3
P121,6,1,0.15173897871350472,0.4001286973787694,Q10,0,List3
P121,60,0,0.051296829971181554,0.22847050024397705,Q85,0,List3
P121,61,0,0.248706112743041,0.5221034300690961,Q86,0,List3
P121,62,0,0.12184524359804012,0.3565714291522454,Q87,1,List3
P121,62,0,0.12184524359804012,0.3565714291522454,Q88,1,List3
P121,63,0,0.23029024806668674,0.5005243823245424,Q89,1,List3
P121,63,0,0.23029024806668674,0.5005243823245424,Q90,1,List3
P121,7,1,0.21403052939265996,0.4809643526490783,Q11,1,List3
P121,8,1,0.1162993672267074,0.34800909826177845,Q12,1,List3
P121,8,1,0.1162993672267074,0.34800909826177845,Q13,1,List3
P121,9,1,0.3673356072023479,0.651125706230462,Q15,0,List3
P121,9,1,0.3673356072023479,0.651125706230462,Q14,1,List3
P122,22,1,0.15372868414354798,0.4028942589696788,Q31,0,List4
P122,22,1,0.15372868414354798,0.4028942589696788,Q32,1,List4
P122,23,1,0.04098115465151062,0.2038468561880104,Q33,1,List4
P122,23,1,0.04098115465151062,0.2038468561880104,Q34,0,List4
P122,24,1,0.10598455598455599,0.33159620567369597,Q35,1,List4
P122,25,1,0.14384108604511878,0.3890006028130168,Q36,0,List4
P122,26,1,0.16422558922558922,0.41724961229666524,Q37,0,List4
P122,26,1,0.16422558922558922,0.41724961229666524,Q38,0,List4
P122,27,1,0.031679787536754246,0.17894159356155423,Q39,0,List4
P122,29,1,0.08572522005357826,0.2971420454559844,Q41,1,List4
P122,30,1,0.2644478484890684,0.5401270162498343,Q42,0,List4
P122,31,1,0.30115588878475474,0.5809002263389493,Q43,0,List4
P122,32,1,0.26473327125182916,0.5404505405088125,Q44,1,List4
P122,32,1,0.26473327125182916,0.5404505405088125,Q45,0,List4
P122,33,1,0.1706526145115525,0.42585680826719224,Q47,0,List4
P122,33,1,0.1706526145115525,0.42585680826719224,Q46,0,List4
P122,34,1,0.19692619489951022,0.4597941778353956,Q48,1,List4
P122,35,1,0.23952906855594916,0.5114211681263277,Q50,0,List4
P122,35,1,0.23952906855594916,0.5114211681263277,Q49,0,List4
P122,36,1,0.18959561064824224,0.450511194508218,Q51,1,List4
P122,37,1,0.3138446695610227,0.5946494497140022,Q52,0,List4
P122,38,1,0.17779496433788777,0.43527238289281844,Q53,0,List4
P122,39,1,0.30990598486585647,0.5903983714475465,Q54,1,List4
P122,40,1,0.13365302807641735,0.3742621663718038,Q55,1,List4
P122,41,1,0.3526978107222893,0.6358774146902318,Q57,0,List4
P122,41,1,0.3526978107222893,0.6358774146902318,Q58,1,List4
P122,41,1,0.3526978107222893,0.6358774146902318,Q56,0,List4
P122,42,1,0.05759270768593329,0.24235020085687892,Q60,0,List4
P122,42,1,0.05759270768593329,0.24235020085687892,Q59,1,List4
P122,43,0,0.10737121486307154,0.3338421580464139,Q61,1,List4
P122,44,0,0.01795152177874977,0.1343874298106388,Q63,0,List4
P122,44,0,0.01795152177874977,0.1343874298106388,Q62,0,List4
P122,45,0,0.24166179052077238,0.5139159059092414,Q64,1,List4
P122,46,0,0.2325893779706551,0.5032500740130611,Q65,1,List4
P122,47,0,0.18053135888501742,0.4388401689049506,Q66,0,List4
P122,48,0,0.08192494987109711,0.2902850365970124,Q67,0,List4
P122,48,0,0.08192494987109711,0.2902850365970124,Q68,0,List4
P122,49,0,0.08589655958077011,0.29744791652090624,Q69,0,List4
P122,50,0,0.04903730445246691,0.2232946591915596,Q71,1,List4
P122,50,0,0.04903730445246691,0.2232946591915596,Q70,0,List4
P122,51,0,0.057725661714802805,0.24263539022202024,Q73,0,List4
P122,51,0,0.057725661714802805,0.24263539022202024,Q72,0,List4
P122,51,0,0.057725661714802805,0.24263539022202024,Q74,0,List4
P122,52,0,0.15905882352941175,0.41023167821563034,Q75,1,List4
P122,53,0,0.08250128667009779,0.29133410909889873,Q76,1,List4
P122,54,0,0.04416879202411315,0.21174242362438261,Q78,0,List4
P122,54,0,0.04416879202411315,0.21174242362438261,Q77,1,List4
P122,55,0,0.09958910787659307,0.32106510752648065,Q79,1,List4
P122,56,0,0.06885835786719005,0.2655175959707524,Q80,1,List4
P122,57,0,0.05015375604041587,0.22586588994200535,Q82,0,List4
P122,57,0,0.05015375604041587,0.22586588994200535,Q81,0,List4
P122,58,0,0.1034253408713003,0.3274167695929418,Q83,0,List4
P122,59,0,0.08441840277777778,0.29479996635397393,Q84,0,List4
P122,60,0,0.10345315595810925,0.3274624382126106,Q85,0,List4
P122,61,0,0.10548383537460002,0.3307820176468878,Q86,0,List4
P122,62,0,0.16641159887233187,0.4201920210929371,Q88,1,List4
P122,62,0,0.16641159887233187,0.4201920210929371,Q87,1,List4
P122,63,0,0.23443324589258593,0.5054292571484803,Q90,1,List4
P122,63,0,0.23443324589258593,0.5054292571484803,Q89,1,List4
P123,1,0,0.12012501698600353,0.3539339192360312,Q1,0,List5
P123,1,0,0.12012501698600353,0.3539339192360312,Q2,0,List5
P123,10,0,0.11637672465506899,0.34812973180188495,Q16,1,List5
P123,11,0,0.037988373664999325,0.19616167620311845,Q17,1,List5
P123,12,0,0.03983050847457627,0.20092501440029192,Q18,0,List5
